Country Name,Country Code,Series Name,Series Code,2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021]
Sub-Saharan Africa,SSF,GDP per capita (current US$),NY.GDP.PCAP.CD,1642.64134193596,1795.43814856316,1817.30125816633,1879.5587312692,1906.79596971017,1646.44941139316,1455.03525304571,1546.91774199323,1620.54140805919,1795.5612786554,1627.34569596297,1785.46664916614
Sub-Saharan Africa,SSF,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,31.166452109446,30.516639936247,31.0308426588195,33.3291028963753,33.9805524095465,34.4811871956165,33.9842557605814,31.4405754001376,29.3639650805975,29.3520984838815,30.4403619475198,30.4631821661092
Sub-Saharan Africa,SSF,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.9384663035217,5.91357874156347,5.80072495990126,5.57284215444355,5.62776331426723,5.78525200580782,5.86436518410548,5.99278380853675,6.03077037529887,6.17859261789174,6.64963226537121,6.84417115636911
Sub-Saharan Africa (excluding high income),SSA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,93.6625731801793,101.825515684325,100.304343049429,101.171489973309,98.1416182842957,89.2306810136992,81.6127865235072,82.992262511298,82.1450924151813,81.3199149531357,79.8091601746024,90.921044535094
Sub-Saharan Africa (excluding high income),SSA,GDP per capita (current US$),NY.GDP.PCAP.CD,1789.34374213402,1958.08105419725,1970.23745756606,2035.63571636535,2058.4331234679,1763.27463036367,1545.27948291265,1641.39239957439,1718.42346098448,1907.22499436387,1716.50863861427,1885.48155965903
Sub-Saharan Africa (excluding high income),SSA,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,30.9514965981593,30.2566124888352,30.7815028229275,33.1407746751949,33.8722165926098,34.4203173225788,33.9434039544275,31.3495310804975,29.1688190934901,29.0497105231461,30.3429895003953,30.2531398859614
Sub-Saharan Africa (excluding high income),SSA,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,6.39448531562492,6.37320573386418,6.25627093750895,6.00060257679016,6.04685802721244,6.20980970225917,6.28002125710955,6.40750708327807,6.42638289617654,6.57180226215195,6.96662786306036,7.18509355059853
Sub-Saharan Africa (IDA & IBRD countries),TSS,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,85.6594187442136,92.8034033427682,92.0027785200311,92.8151607195896,90.3439807313197,82.5137813154486,75.8011997388691,77.0775221839637,76.2472930515128,75.7445621300365,74.6171611090391,84.359470788382
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,1642.64134193596,1795.43814856316,1817.30125816633,1879.55873126921,1906.79596971017,1646.44941139316,1455.03525304571,1546.91774199323,1620.54140805919,1795.5612786554,1627.34569596297,1785.46664916614
Sub-Saharan Africa (IDA & IBRD countries),TSS,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,31.166452109446,30.516639936247,31.0308426588195,33.3291028963753,33.9805524095464,34.4811871956165,33.9842557605814,31.4405754001376,29.3639650805975,29.3520984838815,30.4403619475198,30.4631821661092
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,5.9384663035217,5.91357874156347,5.80072495990126,5.57284215444355,5.62776331426723,5.78525200580782,5.86436518410549,5.99278380853675,6.03077037529887,6.17859261789174,6.64963226537121,6.84417115636911
Sudan,SDN,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,73.60398865,80.37197876,75.40776825,97.4931488,88.78498077,93.69657135,89.39633942,67.75476837,33.88366699,31.79406929,22.91861534,21.69141006
Sudan,SDN,GDP per capita (current US$),NY.GDP.PCAP.CD,1305.63598632813,1332.6572265625,1019.22210693359,1138.62780761719,1275.43835449219,1292.37963867188,1033.21594238281,966.505676269531,731.027465820313,709.975280761719,577.795227050781,712.122009277344
Sudan,SDN,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,61.31344604,65.93135071,65.45468903,74.83428192,67.03178406,79.40106964,71.1858902,72.54642487,66.95339966,67.50370789,52.96360779,58.2450676
Sudan,SDN,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,15.168,17.44,16.973,16.273,15.41,14.39,13.656,13,12.347,11.697,11.995,11.087
Suriname,SUR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,399.59710693,375.34957886,406.05526733,434.50332642,440.95263672,511.91244507,338.24822998,322.00415039,440.32211304,588.83825684,409.86743164,270.37786865
Suriname,SUR,GDP per capita (current US$),NY.GDP.PCAP.CD,7943.60482816915,7949.88867218383,8851.24050668908,9043.19281529222,9108.18905406764,8813.61705392067,5644.2061057532,6049.52128553675,6665.74180472239,6629.66775248603,4755.39221710693,5029.84838543953
Suriname,SUR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,23.58067322,27.20149231,28.27469635,27.87244797,28.98274994,21.99853134,21.82023811,26.37959099,18.67416573,15.50723457,17.95370674,18.86047554
Suriname,SUR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.15,7.54,8.1,6.6,6.94,7.22,7.917,7.905,7.817,7.755,8.973,8.706
Sweden,SWE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,4391.1171875,6363.61474609,6280.82519531,6716.21484375,6632.23681641,5626.04833984,5719.45996094,5871.52294922,6042.13525391,5688.04492188,6030.53271484,6894.20166016
Sweden,SWE,GDP per capita (current US$),NY.GDP.PCAP.CD,52542.5759090299,60379.4814599322,57749.5615420853,60843.9888799369,59583.4584491714,51188.1652120493,51703.5088332851,53210.2233318965,54018.4554391861,51648.9892820514,52568.5726980146,60647.5416365347
Sweden,SWE,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,16.50847054,14.52397251,14.7979908,14.92813301,14.94266987,15.03159618,14.63337803,14.23645401,14.21954441,13.9244051,12.9202652,13.09276485
Sweden,SWE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.61,7.804,7.976,8.052,7.954,7.432,6.99,6.718,6.365,6.833,8.291,8.803
Switzerland,CHE,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,7645.25732422,9139.43066406,8868.98144531,9247.28417969,9469.6640625,9200.10058594,9201.47460938,9354.22070313,9541.07421875,9609.80273438,10294.578125,11197.76464844
Switzerland,CHE,GDP per capita (current US$),NY.GDP.PCAP.CD,76531.3729407691,90476.7589651577,85836.2076767359,87304.3305813557,88724.9909402638,83806.4476003837,82153.0745447889,82254.3769269767,85217.3691512274,84121.9310304414,85897.7843338323,93664.7736696111
Switzerland,CHE,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,24.06636429,23.55637932,23.35357285,22.77101326,22.61392593,22.04629517,21.27206993,21.55899429,21.94914818,21.8964119,20.72429276,21.35904694
Switzerland,CHE,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,4.808,4.409,4.491,4.747,4.826,4.801,4.918,4.797,4.713,4.394,4.817,5.013
Syrian Arab Republic,SYR,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,91.5537796,78.28834534,66.27796173,47.07229233,48.91549683,38.17871475,27.40652657,35.57104874,46.24067307,55.2208252,37.03173065,53.4726181
Syrian Arab Republic,SYR,GDP per capita (current US$),NY.GDP.PCAP.CD,2730.61477118949,2952.14349372257,1897.66115018696,985.892669227054,1060.59105886854,847.731631942565,656.3490586313,851.502005254153,1098.0668642357,1109.53926036049,572.355289831901,663.614245706815
Syrian Arab Republic,SYR,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,51.97356415,50.69988632,50.79894638,44.73649216,46.92281723,44.63256073,45.03229904,43.80283356,43.07528687,41.6618576,48.33858871,59.46178436
Syrian Arab Republic,SYR,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,8.61,8.626,13.8,14.5,14.782,14.244,13.798,13.603,13.505,13.369,15.179,14.887
Tajikistan,TJK,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,42.28567886,48.8431282,56.97117615,67.62356567,73.06859589,62.75804901,54.9213562,56.85092545,58.51539993,60.51568222,74.17329407,75.10315704
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,737.338883219356,833.601978202852,952.452819695469,1028.19704279396,1081.54402932039,956.916310930656,788.710481734485,829.45714764957,834.288404578801,871.022372934846,834.311715460625,896.748053372182
Tajikistan,TJK,Out-of-pocket expenditure (% of current health expenditure),SH.XPD.OOPC.CH.ZS,70.43351746,62.54403687,63.93601608,61.91825485,62.18501282,62.57888794,66.00267029,63.15241241,68.41996002,71.2230072,67.958992,65.13356018
Tajikistan,TJK,"Unemployment, total (% of total labor force) (modeled ILO estimate)",SL.UEM.TOTL.ZS,7.037,7.04,7.022,7.019,7.024,7.033,7.036,7.035,7.028,7.026,7.576,7.687
Tanzania,TZA,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,37.18493271,37.75179672,41.99654007,43.46931839,39.85456848,33.27184296,36.65267563,39.03767014,41.27171326,39.97783661,31.7036171,37.53121185
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,736.530151367188,775.392761230469,861.969909667969,963.05712890625,1022.74841308594,939.127319335938,953.0107421875,986.674011230469,1023.10626220703,1063.32250976563,1117.41528320313,1159.85656738281
